,mean_fit_time,mean_score_time,mean_test_accuracy,mean_test_f1_macro,mean_test_precision_macro,mean_test_recall_macro,mean_test_roc_auc,mean_train_accuracy,mean_train_f1_macro,mean_train_precision_macro,mean_train_recall_macro,mean_train_roc_auc,param_clf__alpha,param_tfidf__norm,param_tfidf__use_idf,param_vect__max_df,param_vect__max_features,param_vect__ngram_range,params,rank_test_accuracy,rank_test_f1_macro,rank_test_precision_macro,rank_test_recall_macro,rank_test_roc_auc,split0_test_accuracy,split0_test_f1_macro,split0_test_precision_macro,split0_test_recall_macro,split0_test_roc_auc,split0_train_accuracy,split0_train_f1_macro,split0_train_precision_macro,split0_train_recall_macro,split0_train_roc_auc,split1_test_accuracy,split1_test_f1_macro,split1_test_precision_macro,split1_test_recall_macro,split1_test_roc_auc,split1_train_accuracy,split1_train_f1_macro,split1_train_precision_macro,split1_train_recall_macro,split1_train_roc_auc,split2_test_accuracy,split2_test_f1_macro,split2_test_precision_macro,split2_test_recall_macro,split2_test_roc_auc,split2_train_accuracy,split2_train_f1_macro,split2_train_precision_macro,split2_train_recall_macro,split2_train_roc_auc,std_fit_time,std_score_time,std_test_accuracy,std_test_f1_macro,std_test_precision_macro,std_test_recall_macro,std_test_roc_auc,std_train_accuracy,std_train_f1_macro,std_train_precision_macro,std_train_recall_macro,std_train_roc_auc
247,0.36777202288309735,0.48921600977579754,0.87,0.8672263876474403,0.8944687950937952,0.87,0.9869852941176469,0.9852941176470589,0.9852654387865657,0.9864864864864865,0.9852941176470589,1.0,0.01,l2,True,0.5,50000,"(1, 2)","{'tfidf__norm': 'l2', 'vect__ngram_range': (1, 2), 'vect__max_features': 50000, 'clf__alpha': 0.01, 'tfidf__use_idf': True, 'vect__max_df': 0.5}",267,276,275,267,156,0.9117647058823529,0.9116883116883117,0.9131944444444444,0.9117647058823529,0.9653979238754324,1.0,1.0,1.0,1.0,1.0,0.8823529411764706,0.8807017543859649,0.9047619047619048,0.8823529411764706,1.0,1.0,1.0,1.0,1.0,1.0,0.8125,0.805668016194332,0.8636363636363636,0.8125,0.99609375,0.9558823529411765,0.9557963163596968,0.9594594594594594,0.9558823529411764,1.0,0.12159867954747187,0.23829561304635857,0.04126670784628436,0.04411905459185607,0.021434732621318064,0.04126670784628436,0.015575092032478402,0.02079725827019255,0.02083781630365552,0.01911099408612292,0.020797258270192603,0.0
248,0.13288235664367676,0.26122307777404785,0.88,0.8773429718081671,0.9053636363636365,0.88,0.9833823529411765,0.9852941176470589,0.9852654387865657,0.9864864864864865,0.9852941176470589,1.0,0.01,l2,True,0.75,,"(1, 1)","{'tfidf__norm': 'l2', 'vect__ngram_range': (1, 1), 'vect__max_features': None, 'clf__alpha': 0.01, 'tfidf__use_idf': True, 'vect__max_df': 0.75}",243,259,236,243,227,0.9117647058823529,0.9110723626852659,0.925,0.9117647058823529,0.9688581314878892,1.0,1.0,1.0,1.0,1.0,0.9117647058823529,0.9110723626852659,0.925,0.9117647058823529,0.9896193771626297,1.0,1.0,1.0,1.0,1.0,0.8125,0.805668016194332,0.8636363636363636,0.8125,0.9921875,0.9558823529411765,0.9557963163596968,0.9594594594594594,0.9558823529411764,1.0,0.04115678598623922,0.1230004920325756,0.046304617988477376,0.04916861391169932,0.02862467293833149,0.046304617988477376,0.010476639723702668,0.02079725827019255,0.02083781630365552,0.01911099408612292,0.020797258270192603,0.0
249,0.43464159965515137,0.5596413612365723,0.87,0.8672263876474403,0.8944687950937952,0.87,0.9869852941176469,0.9852941176470589,0.9852654387865657,0.9864864864864865,0.9852941176470589,1.0,0.01,l2,True,0.75,,"(1, 2)","{'tfidf__norm': 'l2', 'vect__ngram_range': (1, 2), 'vect__max_features': None, 'clf__alpha': 0.01, 'tfidf__use_idf': True, 'vect__max_df': 0.75}",267,276,275,267,156,0.9117647058823529,0.9116883116883117,0.9131944444444444,0.9117647058823529,0.9653979238754324,1.0,1.0,1.0,1.0,1.0,0.8823529411764706,0.8807017543859649,0.9047619047619048,0.8823529411764706,1.0,1.0,1.0,1.0,1.0,1.0,0.8125,0.805668016194332,0.8636363636363636,0.8125,0.99609375,0.9558823529411765,0.9557963163596968,0.9594594594594594,0.9558823529411764,1.0,0.14753271799899667,0.24279484610047514,0.04126670784628436,0.04411905459185607,0.021434732621318064,0.04126670784628436,0.015575092032478402,0.02079725827019255,0.02083781630365552,0.01911099408612292,0.020797258270192603,0.0
250,0.1605832576751709,0.3317573070526123,0.87,0.8674394796062878,0.8926881977671453,0.87,0.9822058823529412,0.9852941176470589,0.9852654387865657,0.9864864864864865,0.9852941176470589,1.0,0.01,l2,True,0.75,5000,"(1, 1)","{'tfidf__norm': 'l2', 'vect__ngram_range': (1, 1), 'vect__max_features': 5000, 'clf__alpha': 0.01, 'tfidf__use_idf': True, 'vect__max_df': 0.75}",267,272,284,267,254,0.9117647058823529,0.9110723626852659,0.925,0.9117647058823529,0.9688581314878892,1.0,1.0,1.0,1.0,1.0,0.8823529411764706,0.8819444444444444,0.887719298245614,0.8823529411764706,0.9861591695501729,1.0,1.0,1.0,1.0,1.0,0.8125,0.805668016194332,0.8636363636363636,0.8125,0.9921875,0.9558823529411765,0.9557963163596968,0.9594594594594594,0.9558823529411764,1.0,0.039640888565940814,0.17496556500234042,0.04126670784628436,0.04404388752493411,0.02516853909293602,0.04126670784628436,0.009887941051160415,0.02079725827019255,0.02083781630365552,0.01911099408612292,0.020797258270192603,0.0
251,0.4365240732828776,0.5712627569834391,0.87,0.8674394796062878,0.8926881977671453,0.87,0.9835294117647058,0.9852941176470589,0.9852654387865657,0.9864864864864865,0.9852941176470589,1.0,0.01,l2,True,0.75,5000,"(1, 2)","{'tfidf__norm': 'l2', 'vect__ngram_range': (1, 2), 'vect__max_features': 5000, 'clf__alpha': 0.01, 'tfidf__use_idf': True, 'vect__max_df': 0.75}",267,272,284,267,222,0.8823529411764706,0.8819444444444444,0.887719298245614,0.8823529411764706,0.9515570934256055,1.0,1.0,1.0,1.0,1.0,0.9117647058823529,0.9110723626852659,0.925,0.9117647058823529,1.0,1.0,1.0,1.0,1.0,1.0,0.8125,0.805668016194332,0.8636363636363636,0.8125,1.0,0.9558823529411765,0.9557963163596968,0.9594594594594594,0.9558823529411764,1.0,0.12602110489626034,0.30047964915068487,0.04126670784628436,0.04404388752493411,0.02516853909293602,0.04126670784628436,0.022947829751221924,0.02079725827019255,0.02083781630365552,0.01911099408612292,0.020797258270192603,0.0
252,0.1694779396057129,0.3197527726491292,0.88,0.8773429718081671,0.9053636363636365,0.88,0.9822058823529412,0.9852941176470589,0.9852654387865657,0.9864864864864865,0.9852941176470589,1.0,0.01,l2,True,0.75,10000,"(1, 1)","{'tfidf__norm': 'l2', 'vect__ngram_range': (1, 1), 'vect__max_features': 10000, 'clf__alpha': 0.01, 'tfidf__use_idf': True, 'vect__max_df': 0.75}",243,259,236,243,254,0.9117647058823529,0.9110723626852659,0.925,0.9117647058823529,0.9688581314878892,1.0,1.0,1.0,1.0,1.0,0.9117647058823529,0.9110723626852659,0.925,0.9117647058823529,0.9861591695501729,1.0,1.0,1.0,1.0,1.0,0.8125,0.805668016194332,0.8636363636363636,0.8125,0.9921875,0.9558823529411765,0.9557963163596968,0.9594594594594594,0.9558823529411764,1.0,0.04759649631061242,0.137426131870299,0.046304617988477376,0.04916861391169932,0.02862467293833149,0.046304617988477376,0.009887941051160415,0.02079725827019255,0.02083781630365552,0.01911099408612292,0.020797258270192603,0.0
253,0.4316987196604411,0.6160829861958822,0.88,0.8783744631728503,0.8982293233082708,0.88,0.9870588235294118,0.9852941176470589,0.9852654387865657,0.9864864864864865,0.9852941176470589,1.0,0.01,l2,True,0.75,10000,"(1, 2)","{'tfidf__norm': 'l2', 'vect__ngram_range': (1, 2), 'vect__max_features': 10000, 'clf__alpha': 0.01, 'tfidf__use_idf': True, 'vect__max_df': 0.75}",243,246,260,243,154,0.8823529411764706,0.8819444444444444,0.887719298245614,0.8823529411764706,0.9619377162629758,1.0,1.0,1.0,1.0,1.0,0.9117647058823529,0.9110723626852659,0.925,0.9117647058823529,1.0,1.0,1.0,1.0,1.0,1.0,0.84375,0.8398398398398398,0.8809523809523809,0.84375,1.0,0.9558823529411765,0.9557963163596968,0.9594594594594594,0.9558823529411764,1.0,0.12277984139662881,0.32126642068250316,0.027666607606835134,0.029034782901317703,0.019409837541650335,0.027666607606835134,0.018030437661674354,0.02079725827019255,0.02083781630365552,0.01911099408612292,0.020797258270192603,0.0
254,0.17444753646850586,0.3382280667622884,0.88,0.8773429718081671,0.9053636363636365,0.88,0.9833823529411765,0.9852941176470589,0.9852654387865657,0.9864864864864865,0.9852941176470589,1.0,0.01,l2,True,0.75,50000,"(1, 1)","{'tfidf__norm': 'l2', 'vect__ngram_range': (1, 1), 'vect__max_features': 50000, 'clf__alpha': 0.01, 'tfidf__use_idf': True, 'vect__max_df': 0.75}",243,259,236,243,227,0.9117647058823529,0.9110723626852659,0.925,0.9117647058823529,0.9688581314878892,1.0,1.0,1.0,1.0,1.0,0.9117647058823529,0.9110723626852659,0.925,0.9117647058823529,0.9896193771626297,1.0,1.0,1.0,1.0,1.0,0.8125,0.805668016194332,0.8636363636363636,0.8125,0.9921875,0.9558823529411765,0.9557963163596968,0.9594594594594594,0.9558823529411764,1.0,0.04791281115326864,0.16826036963395447,0.046304617988477376,0.04916861391169932,0.02862467293833149,0.046304617988477376,0.010476639723702668,0.02079725827019255,0.02083781630365552,0.01911099408612292,0.020797258270192603,0.0
255,0.4880794684092204,0.5459256966908773,0.87,0.8672263876474403,0.8944687950937952,0.87,0.9869852941176469,0.9852941176470589,0.9852654387865657,0.9864864864864865,0.9852941176470589,1.0,0.01,l2,True,0.75,50000,"(1, 2)","{'tfidf__norm': 'l2', 'vect__ngram_range': (1, 2), 'vect__max_features': 50000, 'clf__alpha': 0.01, 'tfidf__use_idf': True, 'vect__max_df': 0.75}",267,276,275,267,156,0.9117647058823529,0.9116883116883117,0.9131944444444444,0.9117647058823529,0.9653979238754324,1.0,1.0,1.0,1.0,1.0,0.8823529411764706,0.8807017543859649,0.9047619047619048,0.8823529411764706,1.0,1.0,1.0,1.0,1.0,1.0,0.8125,0.805668016194332,0.8636363636363636,0.8125,0.99609375,0.9558823529411765,0.9557963163596968,0.9594594594594594,0.9558823529411764,1.0,0.15251974623988204,0.3233613315129655,0.04126670784628436,0.04411905459185607,0.021434732621318064,0.04126670784628436,0.015575092032478402,0.02079725827019255,0.02083781630365552,0.01911099408612292,0.020797258270192603,0.0
256,0.15547680854797363,0.30301356315612793,0.89,0.8875089240507321,0.912968899521531,0.89,0.9833823529411765,0.9852941176470589,0.9852654387865657,0.9864864864864865,0.9852941176470589,1.0,0.01,l2,True,1.0,,"(1, 1)","{'tfidf__norm': 'l2', 'vect__ngram_range': (1, 1), 'vect__max_features': None, 'clf__alpha': 0.01, 'tfidf__use_idf': True, 'vect__max_df': 1.0}",202,230,197,202,227,0.9411764705882353,0.9409722222222222,0.9473684210526316,0.9411764705882353,0.9688581314878892,1.0,1.0,1.0,1.0,1.0,0.9117647058823529,0.9110723626852659,0.925,0.9117647058823529,0.9896193771626297,1.0,1.0,1.0,1.0,1.0,0.8125,0.805668016194332,0.8636363636363636,0.8125,0.9921875,0.9558823529411765,0.9557963163596968,0.9594594594594594,0.9558823529411764,1.0,0.04633286223148329,0.08966809584893082,0.05453007804656715,0.05747999049031357,0.03507604634925084,0.05453007804656715,0.010476639723702668,0.02079725827019255,0.02083781630365552,0.01911099408612292,0.020797258270192603,0.0
257,0.3954550425211589,0.5198213259379069,0.87,0.8672263876474403,0.8944687950937952,0.87,0.9881617647058824,0.9852941176470589,0.9852654387865657,0.9864864864864865,0.9852941176470589,1.0,0.01,l2,True,1.0,,"(1, 2)","{'tfidf__norm': 'l2', 'vect__ngram_range': (1, 2), 'vect__max_features': None, 'clf__alpha': 0.01, 'tfidf__use_idf': True, 'vect__max_df': 1.0}",267,276,275,267,142,0.9117647058823529,0.9116883116883117,0.9131944444444444,0.9117647058823529,0.9688581314878892,1.0,1.0,1.0,1.0,1.0,0.8823529411764706,0.8807017543859649,0.9047619047619048,0.8823529411764706,1.0,1.0,1.0,1.0,1.0,1.0,0.8125,0.805668016194332,0.8636363636363636,0.8125,0.99609375,0.9558823529411765,0.9557963163596968,0.9594594594594594,0.9558823529411764,1.0,0.11593455791990837,0.29985312721658613,0.04126670784628436,0.04411905459185607,0.021434732621318064,0.04126670784628436,0.013945480591424933,0.02079725827019255,0.02083781630365552,0.01911099408612292,0.020797258270192603,0.0
258,0.12350734074910481,0.2565762201944987,0.89,0.8875089240507321,0.912968899521531,0.89,0.9822058823529412,0.9852941176470589,0.9852654387865657,0.9864864864864865,0.9852941176470589,1.0,0.01,l2,True,1.0,5000,"(1, 1)","{'tfidf__norm': 'l2', 'vect__ngram_range': (1, 1), 'vect__max_features': 5000, 'clf__alpha': 0.01, 'tfidf__use_idf': True, 'vect__max_df': 1.0}",202,230,197,202,254,0.9411764705882353,0.9409722222222222,0.9473684210526316,0.9411764705882353,0.9688581314878892,1.0,1.0,1.0,1.0,1.0,0.9117647058823529,0.9110723626852659,0.925,0.9117647058823529,0.9861591695501729,1.0,1.0,1.0,1.0,1.0,0.8125,0.805668016194332,0.8636363636363636,0.8125,0.9921875,0.9558823529411765,0.9557963163596968,0.9594594594594594,0.9558823529411764,1.0,0.029772039715588783,0.1300609381591107,0.05453007804656715,0.05747999049031357,0.03507604634925084,0.05453007804656715,0.009887941051160415,0.02079725827019255,0.02083781630365552,0.01911099408612292,0.020797258270192603,0.0
259,0.3043115933736165,0.43751732508341473,0.86,0.8571860406834939,0.8847207792207793,0.86,0.9835294117647058,0.9852941176470589,0.9852654387865657,0.9864864864864865,0.9852941176470589,1.0,0.01,l2,True,1.0,5000,"(1, 2)","{'tfidf__norm': 'l2', 'vect__ngram_range': (1, 2), 'vect__max_features': 5000, 'clf__alpha': 0.01, 'tfidf__use_idf': True, 'vect__max_df': 1.0}",296,314,294,296,222,0.8529411764705882,0.8517872711421098,0.8642857142857143,0.8529411764705882,0.9515570934256055,1.0,1.0,1.0,1.0,1.0,0.9117647058823529,0.9110723626852659,0.925,0.9117647058823529,1.0,1.0,1.0,1.0,1.0,1.0,0.8125,0.805668016194332,0.8636363636363636,0.8125,1.0,0.9558823529411765,0.9557963163596968,0.9594594594594594,0.9558823529411764,1.0,0.1075043620782225,0.20035004413101634,0.0406201920231798,0.042970853040340706,0.028911232724243223,0.0406201920231798,0.022947829751221924,0.02079725827019255,0.02083781630365552,0.01911099408612292,0.020797258270192603,0.0
