,mean_fit_time,mean_score_time,mean_test_accuracy,mean_test_f1_macro,mean_test_precision_macro,mean_test_recall_macro,mean_test_roc_auc,mean_train_accuracy,mean_train_f1_macro,mean_train_precision_macro,mean_train_recall_macro,mean_train_roc_auc,param_clf__C,param_clf__penalty,param_tfidf__norm,param_tfidf__use_idf,param_vect__max_df,param_vect__max_features,param_vect__ngram_range,params,rank_test_accuracy,rank_test_f1_macro,rank_test_precision_macro,rank_test_recall_macro,rank_test_roc_auc,split0_test_accuracy,split0_test_f1_macro,split0_test_precision_macro,split0_test_recall_macro,split0_test_roc_auc,split0_train_accuracy,split0_train_f1_macro,split0_train_precision_macro,split0_train_recall_macro,split0_train_roc_auc,split1_test_accuracy,split1_test_f1_macro,split1_test_precision_macro,split1_test_recall_macro,split1_test_roc_auc,split1_train_accuracy,split1_train_f1_macro,split1_train_precision_macro,split1_train_recall_macro,split1_train_roc_auc,split2_test_accuracy,split2_test_f1_macro,split2_test_precision_macro,split2_test_recall_macro,split2_test_roc_auc,split2_train_accuracy,split2_train_f1_macro,split2_train_precision_macro,split2_train_recall_macro,split2_train_roc_auc,std_fit_time,std_score_time,std_test_accuracy,std_test_f1_macro,std_test_precision_macro,std_test_recall_macro,std_test_roc_auc,std_train_accuracy,std_train_f1_macro,std_train_precision_macro,std_train_recall_macro,std_train_roc_auc
340,0.17497762044270834,0.3447701930999756,0.82,0.8151612452882869,0.8571969696969697,0.82,0.8652941176470589,0.950237670825906,0.9500287992093218,0.9557124998301468,0.950237670825906,0.9947964493419038,0.01,l2,l2,True,0.5,10000,"(1, 1)","{'vect__max_df': 0.5, 'clf__C': 0.01, 'vect__max_features': 10000, 'vect__ngram_range': (1, 1), 'tfidf__use_idf': True, 'tfidf__norm': 'l2', 'clf__penalty': 'l2'}",748,758,752,748,959,0.7941176470588235,0.7895667550839964,0.821969696969697,0.7941176470588236,0.7024221453287197,0.9393939393939394,0.9391705069124423,0.9459459459459459,0.9393939393939394,0.9843893480257117,0.8529411764705882,0.8496905393457117,0.8863636363636364,0.8529411764705883,0.9896193771626297,0.9848484848484849,0.9848450057405281,0.9852941176470589,0.9848484848484849,1.0,0.8125,0.805668016194332,0.8636363636363636,0.8125,0.90625,0.9264705882352942,0.9260708849749946,0.9358974358974359,0.9264705882352942,1.0,0.05322553410645668,0.16984916853338436,0.02479326284200894,0.02563079931869185,0.026915271096197728,0.02479326284200895,0.12170184802517052,0.025035768902000495,0.025192938185712988,0.02131583485030373,0.025035768902000495,0.007358931913174971
341,0.41774845123291016,0.502613385518392,0.83,0.8257050584019732,0.863452380952381,0.83,0.8904411764705881,0.9603386809269162,0.9601950027875272,0.9642067083243555,0.9603386809269162,0.9975512702785431,0.01,l2,l2,True,0.5,10000,"(1, 2)","{'vect__max_df': 0.5, 'clf__C': 0.01, 'vect__max_features': 10000, 'vect__ngram_range': (1, 2), 'tfidf__use_idf': True, 'tfidf__norm': 'l2', 'clf__penalty': 'l2'}",689,709,696,689,911,0.7941176470588235,0.7895667550839964,0.821969696969697,0.7941176470588236,0.7474048442906573,0.9696969696969697,0.9696691176470589,0.9714285714285714,0.9696969696969697,0.992653810835629,0.8823529411764706,0.8807017543859649,0.9047619047619048,0.8823529411764706,0.9965397923875432,0.9848484848484849,0.9848450057405281,0.9852941176470589,0.9848484848484849,1.0,0.8125,0.805668016194332,0.8636363636363636,0.8125,0.9296875,0.9264705882352942,0.9260708849749946,0.9358974358974359,0.9264705882352942,1.0,0.1089216537451548,0.27682986067247156,0.03830988199960331,0.040011038246082424,0.034136335089243054,0.03830988199960327,0.10619054846452976,0.024734293060079935,0.02491209153830164,0.02080263640327689,0.024734293060079935,0.00346302678267059
342,0.1558054288228353,0.29499371846516925,0.82,0.8151612452882869,0.8571969696969697,0.82,0.8652941176470589,0.9552881758764112,0.9550804639624789,0.9606144606144605,0.9552881758764112,0.9947964493419038,0.01,l2,l2,True,0.5,50000,"(1, 1)","{'vect__max_df': 0.5, 'clf__C': 0.01, 'vect__max_features': 50000, 'vect__ngram_range': (1, 1), 'tfidf__use_idf': True, 'tfidf__norm': 'l2', 'clf__penalty': 'l2'}",748,758,752,748,959,0.7941176470588235,0.7895667550839964,0.821969696969697,0.7941176470588236,0.7024221453287197,0.9393939393939394,0.9391705069124423,0.9459459459459459,0.9393939393939394,0.9843893480257117,0.8529411764705882,0.8496905393457117,0.8863636363636364,0.8529411764705883,0.9896193771626297,1.0,1.0,1.0,1.0,1.0,0.8125,0.805668016194332,0.8636363636363636,0.8125,0.90625,0.9264705882352942,0.9260708849749946,0.9358974358974359,0.9264705882352942,1.0,0.04508650996347127,0.1019230583907947,0.02479326284200894,0.02563079931869185,0.026915271096197728,0.02479326284200895,0.12170184802517052,0.032053223068686534,0.03220997321840581,0.028150295120609983,0.032053223068686534,0.007358931913174971
343,0.36031707127888996,0.4335488478342692,0.83,0.8257050584019732,0.863452380952381,0.83,0.87625,0.9653891859774214,0.9652466675406846,0.9691086691086692,0.9653891859774214,0.9984695439240894,0.01,l2,l2,True,0.5,50000,"(1, 2)","{'vect__max_df': 0.5, 'clf__C': 0.01, 'vect__max_features': 50000, 'vect__ngram_range': (1, 2), 'tfidf__use_idf': True, 'tfidf__norm': 'l2', 'clf__penalty': 'l2'}",689,709,696,689,952,0.7941176470588235,0.7895667550839964,0.821969696969697,0.7941176470588236,0.71280276816609,0.9696969696969697,0.9696691176470589,0.9714285714285714,0.9696969696969697,0.9954086317722681,0.8823529411764706,0.8807017543859649,0.9047619047619048,0.8823529411764706,0.9930795847750865,1.0,1.0,1.0,1.0,1.0,0.8125,0.805668016194332,0.8636363636363636,0.8125,0.92578125,0.9264705882352942,0.9260708849749946,0.9358974358974359,0.9264705882352942,1.0,0.11875408373202438,0.26757412326011715,0.03830988199960331,0.040011038246082424,0.034136335089243054,0.03830988199960327,0.12045281704170142,0.030172408466972164,0.030343006451818505,0.02622112559510303,0.030172408466972164,0.0021643917391691125
344,0.1277798811594645,0.23652005195617676,0.81,0.8038295313881519,0.8521376811594203,0.81,0.885220588235294,0.9402852049910874,0.9400451399087547,0.9452741702741703,0.9402852049910874,0.995102540557086,0.01,l2,l2,True,0.75,,"(1, 1)","{'vect__max_df': 0.75, 'clf__C': 0.01, 'vect__max_features': None, 'vect__ngram_range': (1, 1), 'tfidf__use_idf': True, 'tfidf__norm': 'l2', 'clf__penalty': 'l2'}",787,795,788,787,936,0.7941176470588235,0.7895667550839964,0.821969696969697,0.7941176470588236,0.7197231833910034,0.9393939393939394,0.9393939393939394,0.9393939393939394,0.9393939393939394,0.9871441689623508,0.8529411764705882,0.8496905393457117,0.8863636363636364,0.8529411764705883,0.9757785467128027,0.9696969696969697,0.9696691176470589,0.9714285714285714,0.9696969696969697,0.9981634527089073,0.78125,0.7702564102564102,0.8478260869565217,0.78125,0.96484375,0.9117647058823529,0.9110723626852659,0.925,0.9117647058823529,1.0,0.01805649083396875,0.12387653459512915,0.03126029242270361,0.03383716053683678,0.02671454033601861,0.031260292422703645,0.11886714085442567,0.023659142890153965,0.02392645634154758,0.01940508348565918,0.023659142890153965,0.005677146308843401
345,0.3257867495218913,0.3805859883626302,0.82,0.8143733445018381,0.8583930924148316,0.82,0.8861764705882353,0.950237670825906,0.9500916732812126,0.9540964142067083,0.950237670825906,0.9981634527089073,0.01,l2,l2,True,0.75,,"(1, 2)","{'vect__max_df': 0.75, 'clf__C': 0.01, 'vect__max_features': None, 'vect__ngram_range': (1, 2), 'tfidf__use_idf': True, 'tfidf__norm': 'l2', 'clf__penalty': 'l2'}",748,768,739,748,931,0.7941176470588235,0.7895667550839964,0.821969696969697,0.7941176470588236,0.7197231833910034,0.9545454545454546,0.9545350172215845,0.9549632352941176,0.9545454545454546,0.9944903581267217,0.8823529411764706,0.8807017543859649,0.9047619047619048,0.8823529411764706,0.9896193771626298,0.9696969696969697,0.9696691176470589,0.9714285714285714,0.9696969696969697,1.0,0.78125,0.7702564102564102,0.8478260869565217,0.78125,0.953125,0.9264705882352942,0.9260708849749946,0.9358974358974359,0.9264705882352942,1.0,0.11521371229850509,0.21094534460778688,0.04505715324810844,0.048247877551780914,0.034897278997542976,0.04505715324810842,0.12038562447525528,0.01790805710657221,0.018074087382423,0.014518469435657082,0.01790805710657221,0.0025972700870029557
346,0.10535009702046712,0.22888032595316568,0.81,0.8038295313881519,0.8521376811594203,0.81,0.8839705882352941,0.9402852049910874,0.9400451399087547,0.9452741702741703,0.9402852049910874,0.9947964493419038,0.01,l2,l2,True,0.75,5000,"(1, 1)","{'vect__max_df': 0.75, 'clf__C': 0.01, 'vect__max_features': 5000, 'vect__ngram_range': (1, 1), 'tfidf__use_idf': True, 'tfidf__norm': 'l2', 'clf__penalty': 'l2'}",787,795,788,787,940,0.7941176470588235,0.7895667550839964,0.821969696969697,0.7941176470588236,0.7197231833910034,0.9393939393939394,0.9393939393939394,0.9393939393939394,0.9393939393939394,0.9871441689623508,0.8529411764705882,0.8496905393457117,0.8863636363636364,0.8529411764705883,0.9757785467128027,0.9696969696969697,0.9696691176470589,0.9714285714285714,0.9696969696969697,0.997245179063361,0.78125,0.7702564102564102,0.8478260869565217,0.78125,0.9609375,0.9117647058823529,0.9110723626852659,0.925,0.9117647058823529,1.0,0.035375569370422716,0.11765532084940698,0.03126029242270361,0.03383716053683678,0.02671454033601861,0.031260292422703645,0.1180409233401455,0.023659142890153965,0.02392645634154758,0.01940508348565918,0.023659142890153965,0.005526620779084114
347,0.32832010587056476,0.3921806812286377,0.8,0.7920141467727675,0.8475,0.8,0.9050735294117648,0.9453357100415923,0.9450921658513032,0.9504639355742297,0.9453357100415923,0.9969390878481788,0.01,l2,l2,True,0.75,5000,"(1, 2)","{'vect__max_df': 0.75, 'clf__C': 0.01, 'vect__max_features': 5000, 'vect__ngram_range': (1, 2), 'tfidf__use_idf': True, 'tfidf__norm': 'l2', 'clf__penalty': 'l2'}",821,843,819,821,832,0.7941176470588235,0.7895667550839964,0.821969696969697,0.7941176470588236,0.7716262975778547,0.9545454545454546,0.9545350172215845,0.9549632352941176,0.9545454545454546,0.9908172635445363,0.8529411764705882,0.8496905393457117,0.8863636363636364,0.8529411764705883,0.9896193771626297,0.9696969696969697,0.9696691176470589,0.9714285714285714,0.9696969696969697,1.0,0.75,0.7333333333333334,0.8333333333333333,0.75,0.95703125,0.9117647058823529,0.9110723626852659,0.925,0.9117647058823529,1.0,0.09914316668599933,0.23456372145775423,0.04200840252084028,0.0472754603619746,0.028273007403854328,0.04200840252084032,0.09669006821927266,0.024530951103200277,0.024836404792347607,0.01921953580260679,0.024530951103200277,0.004328783478338225
348,0.10220201810201009,0.22636262575785318,0.81,0.8038295313881519,0.8521376811594203,0.81,0.8840441176470588,0.9402852049910874,0.9400451399087547,0.9452741702741703,0.9402852049910874,0.995102540557086,0.01,l2,l2,True,0.75,10000,"(1, 1)","{'vect__max_df': 0.75, 'clf__C': 0.01, 'vect__max_features': 10000, 'vect__ngram_range': (1, 1), 'tfidf__use_idf': True, 'tfidf__norm': 'l2', 'clf__penalty': 'l2'}",787,795,788,787,939,0.7941176470588235,0.7895667550839964,0.821969696969697,0.7941176470588236,0.7197231833910034,0.9393939393939394,0.9393939393939394,0.9393939393939394,0.9393939393939394,0.9871441689623508,0.8529411764705882,0.8496905393457117,0.8863636363636364,0.8529411764705883,0.9723183391003459,0.9696969696969697,0.9696691176470589,0.9714285714285714,0.9696969696969697,0.9981634527089073,0.78125,0.7702564102564102,0.8478260869565217,0.78125,0.96484375,0.9117647058823529,0.9110723626852659,0.925,0.9117647058823529,1.0,0.03148532743025013,0.10341460520251484,0.03126029242270361,0.03383716053683678,0.02671454033601861,0.031260292422703645,0.1179788386745152,0.023659142890153965,0.02392645634154758,0.01940508348565918,0.023659142890153965,0.005677146308843401
349,0.3154760996500651,0.4060970147450765,0.82,0.8143733445018381,0.8583930924148316,0.82,0.9039705882352942,0.9453357100415923,0.9450921658513032,0.9504639355742297,0.9453357100415923,0.997245179063361,0.01,l2,l2,True,0.75,10000,"(1, 2)","{'vect__max_df': 0.75, 'clf__C': 0.01, 'vect__max_features': 10000, 'vect__ngram_range': (1, 2), 'tfidf__use_idf': True, 'tfidf__norm': 'l2', 'clf__penalty': 'l2'}",748,768,739,748,837,0.7941176470588235,0.7895667550839964,0.821969696969697,0.7941176470588236,0.7647058823529411,0.9545454545454546,0.9545350172215845,0.9549632352941176,0.9545454545454546,0.9917355371900827,0.8823529411764706,0.8807017543859649,0.9047619047619048,0.8823529411764706,0.9896193771626298,0.9696969696969697,0.9696691176470589,0.9714285714285714,0.9696969696969697,1.0,0.78125,0.7702564102564102,0.8478260869565217,0.78125,0.9609375,0.9117647058823529,0.9110723626852659,0.925,0.9117647058823529,1.0,0.0701278144846704,0.21712067678898697,0.04505715324810844,0.048247877551780914,0.034897278997542976,0.04505715324810842,0.10063200400596459,0.024530951103200277,0.024836404792347607,0.01921953580260679,0.024530951103200277,0.003895905130504381
350,0.09730839729309082,0.2032012144724528,0.81,0.8038295313881519,0.8521376811594203,0.81,0.885220588235294,0.9402852049910874,0.9400451399087547,0.9452741702741703,0.9402852049910874,0.995102540557086,0.01,l2,l2,True,0.75,50000,"(1, 1)","{'vect__max_df': 0.75, 'clf__C': 0.01, 'vect__max_features': 50000, 'vect__ngram_range': (1, 1), 'tfidf__use_idf': True, 'tfidf__norm': 'l2', 'clf__penalty': 'l2'}",787,795,788,787,936,0.7941176470588235,0.7895667550839964,0.821969696969697,0.7941176470588236,0.7197231833910034,0.9393939393939394,0.9393939393939394,0.9393939393939394,0.9393939393939394,0.9871441689623508,0.8529411764705882,0.8496905393457117,0.8863636363636364,0.8529411764705883,0.9757785467128027,0.9696969696969697,0.9696691176470589,0.9714285714285714,0.9696969696969697,0.9981634527089073,0.78125,0.7702564102564102,0.8478260869565217,0.78125,0.96484375,0.9117647058823529,0.9110723626852659,0.925,0.9117647058823529,1.0,0.018856690472557235,0.11667407287075318,0.03126029242270361,0.03383716053683678,0.02671454033601861,0.031260292422703645,0.11886714085442567,0.023659142890153965,0.02392645634154758,0.01940508348565918,0.023659142890153965,0.005677146308843401
351,0.3687596321105957,0.4995280106862386,0.82,0.8143733445018381,0.8583930924148316,0.82,0.8861764705882353,0.950237670825906,0.9500916732812126,0.9540964142067083,0.950237670825906,0.9981634527089073,0.01,l2,l2,True,0.75,50000,"(1, 2)","{'vect__max_df': 0.75, 'clf__C': 0.01, 'vect__max_features': 50000, 'vect__ngram_range': (1, 2), 'tfidf__use_idf': True, 'tfidf__norm': 'l2', 'clf__penalty': 'l2'}",748,768,739,748,931,0.7941176470588235,0.7895667550839964,0.821969696969697,0.7941176470588236,0.7197231833910034,0.9545454545454546,0.9545350172215845,0.9549632352941176,0.9545454545454546,0.9944903581267217,0.8823529411764706,0.8807017543859649,0.9047619047619048,0.8823529411764706,0.9896193771626298,0.9696969696969697,0.9696691176470589,0.9714285714285714,0.9696969696969697,1.0,0.78125,0.7702564102564102,0.8478260869565217,0.78125,0.953125,0.9264705882352942,0.9260708849749946,0.9358974358974359,0.9264705882352942,1.0,0.10035007925295157,0.2567583958922515,0.04505715324810844,0.048247877551780914,0.034897278997542976,0.04505715324810842,0.12038562447525528,0.01790805710657221,0.018074087382423,0.014518469435657082,0.01790805710657221,0.0025972700870029557
352,0.15440742174784342,0.303714116414388,0.79,0.7744628704628704,0.8545476495726496,0.79,0.9422794117647058,0.8600713012477718,0.8555818872142563,0.894457804032272,0.8600713012477718,0.9767812867057913,0.01,l2,l2,True,1.0,,"(1, 1)","{'vect__max_df': 1.0, 'clf__C': 0.01, 'vect__max_features': None, 'vect__ngram_range': (1, 1), 'tfidf__use_idf': True, 'tfidf__norm': 'l2', 'clf__penalty': 'l2'}",863,880,769,863,599,0.9117647058823529,0.9116883116883117,0.9131944444444444,0.9117647058823529,0.9204152249134948,0.9393939393939394,0.9391705069124423,0.9459459459459459,0.9393939393939394,0.9880624426078972,0.7647058823529411,0.7509157509157509,0.8400000000000001,0.7647058823529411,0.9723183391003459,0.7878787878787878,0.7778846153846154,0.851063829787234,0.7878787878787878,0.9742883379247016,0.6875,0.6536796536796536,0.8076923076923077,0.6875,0.93359375,0.8529411764705882,0.8496905393457117,0.8863636363636364,0.8529411764705883,0.9679930795847751,0.042474141508527,0.17386301873893134,0.09284712292416021,0.10611006293450606,0.044089713124394525,0.09284712292416021,0.022214188484409262,0.06206093400397436,0.06597633760807806,0.039156018306043455,0.062060934003974354,0.008380768789608658
353,0.4106380144755046,0.494761864344279,0.74,0.7200223400073363,0.8136291005291005,0.74,0.9271323529411764,0.9050802139037434,0.9040357399233381,0.9210063722258844,0.9050802139037434,0.9896061379232187,0.01,l2,l2,True,1.0,,"(1, 2)","{'vect__max_df': 1.0, 'clf__C': 0.01, 'vect__max_features': None, 'vect__ngram_range': (1, 2), 'tfidf__use_idf': True, 'tfidf__norm': 'l2', 'clf__penalty': 'l2'}",929,930,939,929,704,0.7941176470588235,0.7925021795989537,0.8035714285714286,0.7941176470588236,0.8615916955017301,0.9393939393939394,0.9391705069124423,0.9459459459459459,0.9393939393939394,0.9963269054178144,0.7647058823529411,0.7509157509157509,0.8400000000000001,0.7647058823529411,0.9792387543252594,0.8787878787878788,0.8769804287045666,0.9024390243902439,0.8787878787878788,0.9880624426078972,0.65625,0.6101882613510521,0.7962962962962963,0.65625,0.94140625,0.8970588235294118,0.8959562841530055,0.9146341463414633,0.8970588235294117,0.9844290657439446,0.15416486849999472,0.22673374784566822,0.05871791990225008,0.07727196219712607,0.019156563580702456,0.05871791990225012,0.04948556123222866,0.025384124608364162,0.0260238308867596,0.018324246284728268,0.025384124608364176,0.004978412976453902
354,0.14177505175272623,0.2631564140319824,0.79,0.7744628704628704,0.8545476495726496,0.79,0.9434558823529412,0.8600713012477718,0.8555818872142563,0.894457804032272,0.8600713012477718,0.9758630130602449,0.01,l2,l2,True,1.0,5000,"(1, 1)","{'vect__max_df': 1.0, 'clf__C': 0.01, 'vect__max_features': 5000, 'vect__ngram_range': (1, 1), 'tfidf__use_idf': True, 'tfidf__norm': 'l2', 'clf__penalty': 'l2'}",863,880,769,863,587,0.9117647058823529,0.9116883116883117,0.9131944444444444,0.9117647058823529,0.9204152249134948,0.9393939393939394,0.9391705069124423,0.9459459459459459,0.9393939393939394,0.9880624426078972,0.7647058823529411,0.7509157509157509,0.8400000000000001,0.7647058823529411,0.9757785467128027,0.7878787878787878,0.7778846153846154,0.851063829787234,0.7878787878787878,0.9715335169880625,0.6875,0.6536796536796536,0.8076923076923077,0.6875,0.93359375,0.8529411764705882,0.8496905393457117,0.8863636363636364,0.8529411764705883,0.9679930795847751,0.05574003498991629,0.12106465101152795,0.09284712292416021,0.10611006293450606,0.044089713124394525,0.09284712292416021,0.023808333593222316,0.06206093400397436,0.06597633760807806,0.039156018306043455,0.062060934003974354,0.008746551138124786
355,0.38474424680074054,0.4925134976704915,0.75,0.7339395855524887,0.8172758241758242,0.75,0.9329411764705882,0.8750742721330957,0.872141191332006,0.9026538166073049,0.8750742721330956,0.9866161880946405,0.01,l2,l2,True,1.0,5000,"(1, 2)","{'vect__max_df': 1.0, 'clf__C': 0.01, 'vect__max_features': 5000, 'vect__ngram_range': (1, 2), 'tfidf__use_idf': True, 'tfidf__norm': 'l2', 'clf__penalty': 'l2'}",919,918,935,919,670,0.7941176470588235,0.7925021795989537,0.8035714285714286,0.7941176470588236,0.8823529411764706,0.9393939393939394,0.9391705069124423,0.9459459459459459,0.9393939393939394,0.9926538108356291,0.7647058823529411,0.7509157509157509,0.8400000000000001,0.7647058823529411,0.9792387543252594,0.8181818181818182,0.811965811965812,0.8666666666666667,0.8181818181818181,0.9862258953168045,0.6875,0.6536796536796536,0.8076923076923077,0.6875,0.9375,0.8676470588235294,0.8652872551177636,0.8953488372093024,0.8676470588235294,0.9809688581314878,0.11849010173213269,0.29428896327122317,0.04455663943395032,0.05766603090726395,0.01639565628398238,0.04455663943395036,0.0400692713842059,0.049762550881459984,0.05215675689903784,0.03277522513285933,0.049762550881460026,0.004778338362780364
356,0.14644853274027506,0.29442469278971356,0.79,0.7744628704628704,0.8545476495726496,0.79,0.9410294117647058,0.8600713012477718,0.8555818872142563,0.894457804032272,0.8600713012477718,0.9767812867057913,0.01,l2,l2,True,1.0,10000,"(1, 1)","{'vect__max_df': 1.0, 'clf__C': 0.01, 'vect__max_features': 10000, 'vect__ngram_range': (1, 1), 'tfidf__use_idf': True, 'tfidf__norm': 'l2', 'clf__penalty': 'l2'}",863,880,769,863,610,0.9117647058823529,0.9116883116883117,0.9131944444444444,0.9117647058823529,0.9204152249134948,0.9393939393939394,0.9391705069124423,0.9459459459459459,0.9393939393939394,0.9880624426078972,0.7647058823529411,0.7509157509157509,0.8400000000000001,0.7647058823529411,0.9723183391003459,0.7878787878787878,0.7778846153846154,0.851063829787234,0.7878787878787878,0.9742883379247016,0.6875,0.6536796536796536,0.8076923076923077,0.6875,0.9296875,0.8529411764705882,0.8496905393457117,0.8863636363636364,0.8529411764705883,0.9679930795847751,0.05560780413377007,0.12182143762778794,0.09284712292416021,0.10611006293450606,0.044089713124394525,0.09284712292416021,0.02277069689167694,0.06206093400397436,0.06597633760807806,0.039156018306043455,0.062060934003974354,0.008380768789608658
357,0.4149308999379476,0.4959237575531006,0.75,0.7339395855524887,0.8172758241758242,0.75,0.9329411764705882,0.9003267973856209,0.8990635075508163,0.9179315943850828,0.9003267973856209,0.9883995136433009,0.01,l2,l2,True,1.0,10000,"(1, 2)","{'vect__max_df': 1.0, 'clf__C': 0.01, 'vect__max_features': 10000, 'vect__ngram_range': (1, 2), 'tfidf__use_idf': True, 'tfidf__norm': 'l2', 'clf__penalty': 'l2'}",919,918,935,919,670,0.7941176470588235,0.7925021795989537,0.8035714285714286,0.7941176470588236,0.8823529411764706,0.9393939393939394,0.9391705069124423,0.9459459459459459,0.9393939393939394,0.9935720844811754,0.7647058823529411,0.7509157509157509,0.8400000000000001,0.7647058823529411,0.9792387543252594,0.8939393939393939,0.8927327606222428,0.9125,0.8939393939393939,0.9880624426078972,0.6875,0.6536796536796536,0.8076923076923077,0.6875,0.9375,0.8676470588235294,0.8652872551177636,0.8953488372093024,0.8676470588235294,0.9835640138408304,0.14891226406962638,0.22725365214646806,0.04455663943395032,0.05766603090726395,0.01639565628398238,0.04455663943395036,0.0400692713842059,0.029636721703373604,0.030493086554651525,0.021010212061439403,0.029636721703373604,0.0040927237994368496
358,0.1330415407816569,0.2605738639831543,0.79,0.7744628704628704,0.8545476495726496,0.79,0.9422794117647058,0.8600713012477718,0.8555818872142563,0.894457804032272,0.8600713012477718,0.9767812867057913,0.01,l2,l2,True,1.0,50000,"(1, 1)","{'vect__max_df': 1.0, 'clf__C': 0.01, 'vect__max_features': 50000, 'vect__ngram_range': (1, 1), 'tfidf__use_idf': True, 'tfidf__norm': 'l2', 'clf__penalty': 'l2'}",863,880,769,863,599,0.9117647058823529,0.9116883116883117,0.9131944444444444,0.9117647058823529,0.9204152249134948,0.9393939393939394,0.9391705069124423,0.9459459459459459,0.9393939393939394,0.9880624426078972,0.7647058823529411,0.7509157509157509,0.8400000000000001,0.7647058823529411,0.9723183391003459,0.7878787878787878,0.7778846153846154,0.851063829787234,0.7878787878787878,0.9742883379247016,0.6875,0.6536796536796536,0.8076923076923077,0.6875,0.93359375,0.8529411764705882,0.8496905393457117,0.8863636363636364,0.8529411764705883,0.9679930795847751,0.04072738478351306,0.12675746665843285,0.09284712292416021,0.10611006293450606,0.044089713124394525,0.09284712292416021,0.022214188484409262,0.06206093400397436,0.06597633760807806,0.039156018306043455,0.062060934003974354,0.008380768789608658
359,0.40476075808207196,0.4381672541300456,0.74,0.7200223400073363,0.8136291005291005,0.74,0.9271323529411764,0.9050802139037434,0.9040357399233381,0.9210063722258844,0.9050802139037434,0.9896061379232187,0.01,l2,l2,True,1.0,50000,"(1, 2)","{'vect__max_df': 1.0, 'clf__C': 0.01, 'vect__max_features': 50000, 'vect__ngram_range': (1, 2), 'tfidf__use_idf': True, 'tfidf__norm': 'l2', 'clf__penalty': 'l2'}",929,930,939,929,704,0.7941176470588235,0.7925021795989537,0.8035714285714286,0.7941176470588236,0.8615916955017301,0.9393939393939394,0.9391705069124423,0.9459459459459459,0.9393939393939394,0.9963269054178144,0.7647058823529411,0.7509157509157509,0.8400000000000001,0.7647058823529411,0.9792387543252594,0.8787878787878788,0.8769804287045666,0.9024390243902439,0.8787878787878788,0.9880624426078972,0.65625,0.6101882613510521,0.7962962962962963,0.65625,0.94140625,0.8970588235294118,0.8959562841530055,0.9146341463414633,0.8970588235294117,0.9844290657439446,0.11011255171605626,0.24371806235834179,0.05871791990225008,0.07727196219712607,0.019156563580702456,0.05871791990225012,0.04948556123222866,0.025384124608364162,0.0260238308867596,0.018324246284728268,0.025384124608364176,0.004978412976453902
360,0.10034712155659993,0.20202279090881348,0.8,0.7942540276420493,0.8379427094644487,0.8,0.8982352941176471,0.9252822341057635,0.9248775528704466,0.9325332775386577,0.9252822341057635,0.9963269054178144,0.01,l2,l2,False,0.5,,"(1, 1)","{'vect__max_df': 0.5, 'clf__C': 0.01, 'vect__max_features': None, 'vect__ngram_range': (1, 1), 'tfidf__use_idf': False, 'tfidf__norm': 'l2', 'clf__penalty': 'l2'}",821,828,851,821,887,0.7647058823529411,0.7614035087719297,0.7802197802197802,0.7647058823529411,0.8131487889273357,0.9242424242424242,0.9242250287026407,0.9246323529411764,0.9242424242424243,0.9889807162534435,0.8529411764705882,0.8496905393457117,0.8863636363636364,0.8529411764705883,0.9757785467128028,0.9545454545454546,0.9544513457556936,0.9583333333333333,0.9545454545454546,1.0,0.78125,0.7702564102564102,0.8478260869565217,0.78125,0.90625,0.8970588235294118,0.8959562841530055,0.9146341463414633,0.8970588235294117,1.0,0.02479132354023875,0.11633173351974338,0.03858718165706449,0.0399510571528236,0.04428629239179052,0.03858718165706454,0.06727899341863244,0.023480333470198508,0.0238849659663109,0.018694441117774675,0.023480333470198553,0.005194540174005858
361,0.3285191059112549,0.3532647291819255,0.81,0.8038295313881519,0.8521376811594203,0.81,0.9020588235294119,0.9353832442067737,0.935006447064668,0.9418188857213248,0.9353832442067737,0.9969568284289895,0.01,l2,l2,False,0.5,,"(1, 2)","{'vect__max_df': 0.5, 'clf__C': 0.01, 'vect__max_features': None, 'vect__ngram_range': (1, 2), 'tfidf__use_idf': False, 'tfidf__norm': 'l2', 'clf__penalty': 'l2'}",787,795,788,787,860,0.7941176470588235,0.7895667550839964,0.821969696969697,0.7941176470588236,0.7993079584775087,0.9393939393939394,0.9393939393939394,0.9393939393939394,0.9393939393939394,0.9917355371900827,0.8529411764705882,0.8496905393457117,0.8863636363636364,0.8529411764705883,0.986159169550173,0.9696969696969697,0.9696691176470589,0.9714285714285714,0.9696969696969697,1.0,0.78125,0.7702564102564102,0.8478260869565217,0.78125,0.921875,0.8970588235294118,0.8959562841530055,0.9146341463414633,0.8970588235294117,0.9991349480968857,0.1069778010974672,0.20555981934208623,0.03126029242270361,0.03383716053683678,0.02671454033601861,0.031260292422703645,0.07823084271359486,0.02978969985949443,0.03025263649265487,0.023249544135485144,0.02978969985949448,0.003708862390714443
