,mean_fit_time,mean_score_time,mean_test_accuracy,mean_test_f1_macro,mean_test_precision_macro,mean_test_recall_macro,mean_test_roc_auc,mean_train_accuracy,mean_train_f1_macro,mean_train_precision_macro,mean_train_recall_macro,mean_train_roc_auc,param_clf__n_neighbors,param_clf__weights,param_tfidf__norm,param_tfidf__use_idf,param_vect__max_df,param_vect__max_features,param_vect__ngram_range,params,rank_test_accuracy,rank_test_f1_macro,rank_test_precision_macro,rank_test_recall_macro,rank_test_roc_auc,split0_test_accuracy,split0_test_f1_macro,split0_test_precision_macro,split0_test_recall_macro,split0_test_roc_auc,split0_train_accuracy,split0_train_f1_macro,split0_train_precision_macro,split0_train_recall_macro,split0_train_roc_auc,split1_test_accuracy,split1_test_f1_macro,split1_test_precision_macro,split1_test_recall_macro,split1_test_roc_auc,split1_train_accuracy,split1_train_f1_macro,split1_train_precision_macro,split1_train_recall_macro,split1_train_roc_auc,split2_test_accuracy,split2_test_f1_macro,split2_test_precision_macro,split2_test_recall_macro,split2_test_roc_auc,split2_train_accuracy,split2_train_f1_macro,split2_train_precision_macro,split2_train_recall_macro,split2_train_roc_auc,std_fit_time,std_score_time,std_test_accuracy,std_test_f1_macro,std_test_precision_macro,std_test_recall_macro,std_test_roc_auc,std_train_accuracy,std_train_f1_macro,std_train_precision_macro,std_train_recall_macro,std_train_roc_auc
10,0.1272400220235189,0.2790016333262126,0.68,0.6561884085956196,0.7513997611583818,0.68,0.68,1.0,1.0,1.0,1.0,1.0,1,uniform,l1,True,0.75,5000,"(1, 1)","{'vect__max_df': 0.75, 'vect__ngram_range': (1, 1), 'clf__n_neighbors': 1, 'tfidf__norm': 'l1', 'tfidf__use_idf': True, 'vect__max_features': 5000, 'clf__weights': 'uniform'}",705,703,723,705,763,0.7352941176470589,0.7235772357723578,0.7833333333333333,0.7352941176470589,0.7352941176470588,1.0,1.0,1.0,1.0,1.0,0.6470588235294118,0.5968379446640316,0.7931034482758621,0.6470588235294118,0.6470588235294118,1.0,1.0,1.0,1.0,1.0,0.65625,0.6476476476476476,0.6731601731601732,0.65625,0.65625,1.0,1.0,1.0,1.0,1.0,0.03706761858754,0.12226443245518073,0.03986189393688282,0.05258337203198245,0.05382287421716624,0.03986189393688282,0.03986189393688277,0.0,0.0,0.0,0.0,0.0
11,0.3669038613637288,0.5173836549123129,0.74,0.7396527777777778,0.7409824561403507,0.74,0.74,1.0,1.0,1.0,1.0,1.0,1,uniform,l1,True,0.75,5000,"(1, 2)","{'vect__max_df': 0.75, 'vect__ngram_range': (1, 2), 'clf__n_neighbors': 1, 'tfidf__norm': 'l1', 'tfidf__use_idf': True, 'vect__max_features': 5000, 'clf__weights': 'uniform'}",597,585,735,597,697,0.7647058823529411,0.7647058823529412,0.7647058823529411,0.7647058823529411,0.7647058823529411,1.0,1.0,1.0,1.0,1.0,0.7058823529411765,0.7048611111111112,0.7087719298245614,0.7058823529411764,0.7058823529411764,1.0,1.0,1.0,1.0,1.0,0.75,0.75,0.75,0.75,0.75,1.0,1.0,1.0,1.0,1.0,0.11119142382583283,0.2644310792834754,0.025205041512504137,0.025675298687466746,0.023877386717078408,0.02520504151250419,0.02520504151250419,0.0,0.0,0.0,0.0,0.0
12,0.12549281120300293,0.2706722418467204,0.69,0.6652974366520161,0.7658066875653082,0.69,0.69,1.0,1.0,1.0,1.0,1.0,1,uniform,l1,True,0.75,10000,"(1, 1)","{'vect__max_df': 0.75, 'vect__ngram_range': (1, 1), 'clf__n_neighbors': 1, 'tfidf__norm': 'l1', 'tfidf__use_idf': True, 'vect__max_features': 10000, 'clf__weights': 'uniform'}",684,686,692,684,753,0.7352941176470589,0.7235772357723578,0.7833333333333333,0.7352941176470589,0.7352941176470588,1.0,1.0,1.0,1.0,1.0,0.6470588235294118,0.5968379446640316,0.7931034482758621,0.6470588235294118,0.6470588235294118,1.0,1.0,1.0,1.0,1.0,0.6875,0.6761133603238867,0.7181818181818183,0.6875,0.6875,1.0,1.0,1.0,1.0,1.0,0.03701856240604777,0.12487719082732188,0.03642074392753798,0.05278006759505648,0.03291780390990622,0.03642074392753798,0.036420743927537934,0.0,0.0,0.0,0.0,0.0
13,0.37140512466430664,0.5162727038065592,0.73,0.717859569877287,0.7647274260826893,0.73,0.73,1.0,1.0,1.0,1.0,1.0,1,uniform,l1,True,0.75,10000,"(1, 2)","{'vect__max_df': 0.75, 'vect__ngram_range': (1, 2), 'clf__n_neighbors': 1, 'tfidf__norm': 'l1', 'tfidf__use_idf': True, 'vect__max_features': 10000, 'clf__weights': 'uniform'}",616,610,704,616,709,0.8235294117647058,0.8229166666666666,0.8280701754385965,0.8235294117647058,0.8235294117647058,1.0,1.0,1.0,1.0,1.0,0.6764705882352942,0.652093023255814,0.7451923076923077,0.6764705882352942,0.676470588235294,1.0,1.0,1.0,1.0,1.0,0.6875,0.6761133603238867,0.7181818181818183,0.6875,0.6875,1.0,1.0,1.0,1.0,1.0,0.11045164105357876,0.25927179893009766,0.06727905014367615,0.07603182021743127,0.046767642345566594,0.06727905014367615,0.06727905014367619,0.0,0.0,0.0,0.0,0.0
14,0.12706621487935385,0.27550967534383136,0.69,0.6652974366520161,0.7658066875653082,0.69,0.69,1.0,1.0,1.0,1.0,1.0,1,uniform,l1,True,0.75,30000,"(1, 1)","{'vect__max_df': 0.75, 'vect__ngram_range': (1, 1), 'clf__n_neighbors': 1, 'tfidf__norm': 'l1', 'tfidf__use_idf': True, 'vect__max_features': 30000, 'clf__weights': 'uniform'}",684,686,692,684,753,0.7352941176470589,0.7235772357723578,0.7833333333333333,0.7352941176470589,0.7352941176470588,1.0,1.0,1.0,1.0,1.0,0.6470588235294118,0.5968379446640316,0.7931034482758621,0.6470588235294118,0.6470588235294118,1.0,1.0,1.0,1.0,1.0,0.6875,0.6761133603238867,0.7181818181818183,0.6875,0.6875,1.0,1.0,1.0,1.0,1.0,0.035916981039441284,0.13114294856880562,0.03642074392753798,0.05278006759505648,0.03291780390990622,0.03642074392753798,0.036420743927537934,0.0,0.0,0.0,0.0,0.0
15,0.3838232358296712,0.5175747076670328,0.74,0.7148019265024019,0.825912315270936,0.74,0.74,1.0,1.0,1.0,1.0,1.0,1,uniform,l1,True,0.75,30000,"(1, 2)","{'vect__max_df': 0.75, 'vect__ngram_range': (1, 2), 'clf__n_neighbors': 1, 'tfidf__norm': 'l1', 'tfidf__use_idf': True, 'vect__max_features': 30000, 'clf__weights': 'uniform'}",597,622,504,597,697,0.8529411764705882,0.8517872711421098,0.8642857142857143,0.8529411764705882,0.8529411764705882,1.0,1.0,1.0,1.0,1.0,0.6470588235294118,0.5968379446640316,0.7931034482758621,0.6470588235294118,0.6470588235294118,1.0,1.0,1.0,1.0,1.0,0.71875,0.6945917285259808,0.8200000000000001,0.71875,0.71875,1.0,1.0,1.0,1.0,1.0,0.1215304067192459,0.24822527657318091,0.0861300316552895,0.1060286272483736,0.029628114736655237,0.0861300316552895,0.0861300316552895,0.0,0.0,0.0,0.0,0.0
16,0.1342763900756836,0.2733744780222575,0.73,0.702186449011981,0.798655193236715,0.73,0.73,1.0,1.0,1.0,1.0,1.0,1,uniform,l1,True,1.0,,"(1, 1)","{'vect__max_df': 1.0, 'vect__ngram_range': (1, 1), 'clf__n_neighbors': 1, 'tfidf__norm': 'l1', 'tfidf__use_idf': True, 'vect__max_features': None, 'clf__weights': 'uniform'}",616,649,619,616,709,0.9117647058823529,0.9116883116883117,0.9131944444444444,0.9117647058823529,0.9117647058823529,1.0,1.0,1.0,1.0,1.0,0.6176470588235294,0.5521783181357649,0.7833333333333333,0.6176470588235294,0.6176470588235294,1.0,1.0,1.0,1.0,1.0,0.65625,0.6389743589743591,0.6932367149758454,0.65625,0.65625,1.0,1.0,1.0,1.0,1.0,0.03231272934728417,0.12717933640068027,0.13139802577082574,0.15444230506735313,0.08998076235835574,0.13139802577082574,0.13139802577082574,0.0,0.0,0.0,0.0,0.0
17,0.38797640800476074,0.531480073928833,0.72,0.6881418547748175,0.8148866538952746,0.72,0.72,1.0,1.0,1.0,1.0,1.0,1,uniform,l1,True,1.0,,"(1, 2)","{'vect__max_df': 1.0, 'vect__ngram_range': (1, 2), 'clf__n_neighbors': 1, 'tfidf__norm': 'l1', 'tfidf__use_idf': True, 'vect__max_features': None, 'clf__weights': 'uniform'}",644,670,546,644,727,0.8529411764705882,0.8528138528138528,0.8541666666666667,0.8529411764705882,0.8529411764705882,1.0,1.0,1.0,1.0,1.0,0.6470588235294118,0.5968379446640316,0.7931034482758621,0.6470588235294118,0.6470588235294118,1.0,1.0,1.0,1.0,1.0,0.65625,0.6101882613510521,0.7962962962962963,0.65625,0.65625,1.0,1.0,1.0,1.0,1.0,0.12113333587799872,0.2593459802563528,0.09549022124249776,0.1183160014214066,0.02822264657574053,0.09549022124249776,0.09549022124249776,0.0,0.0,0.0,0.0,0.0
18,0.1283729076385498,0.2735902468363444,0.73,0.7109941652550349,0.7828079501915708,0.73,0.73,1.0,1.0,1.0,1.0,1.0,1,uniform,l1,True,1.0,5000,"(1, 1)","{'vect__max_df': 1.0, 'vect__ngram_range': (1, 1), 'clf__n_neighbors': 1, 'tfidf__norm': 'l1', 'tfidf__use_idf': True, 'vect__max_features': 5000, 'clf__weights': 'uniform'}",616,630,652,616,709,0.9117647058823529,0.9116883116883117,0.9131944444444444,0.9117647058823529,0.9117647058823529,1.0,1.0,1.0,1.0,1.0,0.6470588235294118,0.5968379446640316,0.7931034482758621,0.6470588235294118,0.6470588235294118,1.0,1.0,1.0,1.0,1.0,0.625,0.6190476190476191,0.6333333333333333,0.625,0.625,1.0,1.0,1.0,1.0,1.0,0.03531941580271228,0.128597087510864,0.13076696830622017,0.14432830565478247,0.113867938872429,0.13076696830622017,0.13076696830622017,0.0,0.0,0.0,0.0,0.0
19,0.36942466100056964,0.5118107000986735,0.71,0.7080346320346319,0.7130138888888888,0.71,0.71,1.0,1.0,1.0,1.0,1.0,1,uniform,l1,True,1.0,5000,"(1, 2)","{'vect__max_df': 1.0, 'vect__ngram_range': (1, 2), 'clf__n_neighbors': 1, 'tfidf__norm': 'l1', 'tfidf__use_idf': True, 'vect__max_features': 5000, 'clf__weights': 'uniform'}",666,634,752,666,739,0.7941176470588235,0.793939393939394,0.7951388888888888,0.7941176470588235,0.7941176470588235,1.0,1.0,1.0,1.0,1.0,0.7058823529411765,0.7058823529411765,0.7058823529411765,0.7058823529411765,0.7058823529411765,1.0,1.0,1.0,1.0,1.0,0.625,0.6190476190476191,0.6333333333333333,0.625,0.625,1.0,1.0,1.0,1.0,1.0,0.11016810768142232,0.2540198543637708,0.06872793763648595,0.07102555073777074,0.06589464625412618,0.06872793763648595,0.06872793763648595,0.0,0.0,0.0,0.0,0.0
