,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_clf__C,param_clf__gamma,param_clf__kernel,param_tfidf__norm,param_tfidf__use_idf,param_vect__max_df,param_vect__max_features,param_vect__ngram_range,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
2143,0.4247597853342692,0.12130125363667806,0.55,0.5788770053475936,100,0.001,poly,l1,False,0.5,50000,"(1, 2)","{'clf__kernel': 'poly', 'tfidf__norm': 'l1', 'clf__C': 100, 'vect__max_df': 0.5, 'tfidf__use_idf': False, 'vect__ngram_range': (1, 2), 'clf__gamma': 0.001, 'vect__max_features': 50000}",2765,0.5,0.5303030303030303,0.5294117647058824,0.5151515151515151,0.625,0.6911764705882353,0.12583466218656456,0.042871701666718456,0.052859413987092436,0.07964826645046842
2144,0.15584111213684082,0.052599430084228516,0.54,0.5742721330956625,100,0.001,poly,l1,False,0.75,,"(1, 1)","{'clf__kernel': 'poly', 'tfidf__norm': 'l1', 'clf__C': 100, 'vect__max_df': 0.75, 'tfidf__use_idf': False, 'vect__ngram_range': (1, 1), 'clf__gamma': 0.001, 'vect__max_features': None}",2953,0.5,0.5454545454545454,0.5294117647058824,0.5303030303030303,0.59375,0.6470588235294118,0.052276038096028085,0.03115693116025109,0.03881517289744854,0.05183833093423236
2145,0.4159027735392253,0.11954975128173828,0.53,0.5643196672608437,100,0.001,poly,l1,False,0.75,,"(1, 2)","{'clf__kernel': 'poly', 'tfidf__norm': 'l1', 'clf__C': 100, 'vect__max_df': 0.75, 'tfidf__use_idf': False, 'vect__ngram_range': (1, 2), 'clf__gamma': 0.001, 'vect__max_features': None}",3055,0.5,0.5303030303030303,0.5294117647058824,0.5303030303030303,0.5625,0.6323529411764706,0.10527395626724144,0.0650410054259666,0.025379472946828966,0.04810678933206161
2146,0.14166839917500815,0.060679117838541664,0.55,0.6084373143196672,100,0.001,poly,l1,False,0.75,5000,"(1, 1)","{'clf__kernel': 'poly', 'tfidf__norm': 'l1', 'clf__C': 100, 'vect__max_df': 0.75, 'tfidf__use_idf': False, 'vect__ngram_range': (1, 1), 'clf__gamma': 0.001, 'vect__max_features': 5000}",2765,0.5,0.5454545454545454,0.5,0.5151515151515151,0.65625,0.7647058823529411,0.03751616550082068,0.027317092233444588,0.07288689868556626,0.11118893058742871
2147,0.43856088320414227,0.1252450942993164,0.5,0.5150029708853238,100,0.001,poly,l1,False,0.75,5000,"(1, 2)","{'clf__kernel': 'poly', 'tfidf__norm': 'l1', 'clf__C': 100, 'vect__max_df': 0.75, 'tfidf__use_idf': False, 'vect__ngram_range': (1, 2), 'clf__gamma': 0.001, 'vect__max_features': 5000}",3640,0.5,0.5151515151515151,0.5,0.5151515151515151,0.5,0.5147058823529411,0.10921668996395217,0.06376152426003626,0.0,0.00021007331586054935
2148,0.15323774019877115,0.06947127978006999,0.54,0.5842245989304812,100,0.001,poly,l1,False,0.75,10000,"(1, 1)","{'clf__kernel': 'poly', 'tfidf__norm': 'l1', 'clf__C': 100, 'vect__max_df': 0.75, 'tfidf__use_idf': False, 'vect__ngram_range': (1, 1), 'clf__gamma': 0.001, 'vect__max_features': 10000}",2953,0.5,0.5454545454545454,0.5294117647058824,0.5454545454545454,0.59375,0.6617647058823529,0.04154041511001131,0.03850251409486358,0.03881517289744854,0.054829135439598616
2149,0.3860201835632324,0.1066438357035319,0.51,0.5248068924539512,100,0.001,poly,l1,False,0.75,10000,"(1, 2)","{'clf__kernel': 'poly', 'tfidf__norm': 'l1', 'clf__C': 100, 'vect__max_df': 0.75, 'tfidf__use_idf': False, 'vect__ngram_range': (1, 2), 'clf__gamma': 0.001, 'vect__max_features': 10000}",3213,0.5,0.5151515151515151,0.5,0.5151515151515151,0.53125,0.5441176470588235,0.11202733442758295,0.07595006166148087,0.01457737973711325,0.013654765530934504
2150,0.1485590934753418,0.05889892578125,0.54,0.5742721330956625,100,0.001,poly,l1,False,0.75,50000,"(1, 1)","{'clf__kernel': 'poly', 'tfidf__norm': 'l1', 'clf__C': 100, 'vect__max_df': 0.75, 'tfidf__use_idf': False, 'vect__ngram_range': (1, 1), 'clf__gamma': 0.001, 'vect__max_features': 50000}",2953,0.5,0.5454545454545454,0.5294117647058824,0.5303030303030303,0.59375,0.6470588235294118,0.04385034364808785,0.03743759306010582,0.03881517289744854,0.05183833093423236
2151,0.33087698618570965,0.0852056344350179,0.53,0.5643196672608437,100,0.001,poly,l1,False,0.75,50000,"(1, 2)","{'clf__kernel': 'poly', 'tfidf__norm': 'l1', 'clf__C': 100, 'vect__max_df': 0.75, 'tfidf__use_idf': False, 'vect__ngram_range': (1, 2), 'clf__gamma': 0.001, 'vect__max_features': 50000}",3055,0.5,0.5303030303030303,0.5294117647058824,0.5303030303030303,0.5625,0.6323529411764706,0.11002380161307619,0.0358538773685672,0.025379472946828966,0.04810678933206161
2152,0.12561575571695963,0.0487515926361084,0.72,0.7501485442661914,100,0.001,poly,l1,False,1.0,,"(1, 1)","{'clf__kernel': 'poly', 'tfidf__norm': 'l1', 'clf__C': 100, 'vect__max_df': 1.0, 'tfidf__use_idf': False, 'vect__ngram_range': (1, 1), 'clf__gamma': 0.001, 'vect__max_features': None}",2132,0.5,0.6060606060606061,0.8529411764705882,0.9090909090909091,0.8125,0.7352941176470589,0.03387486434491417,0.01448784338476497,0.15875434222871065,0.12415670644068248
